"X","Country","MYEAR","DATE","Latitude","Longitude","Species","NOINP","MATRX","Value.mgperkg","PARAM","BASIS","QFLAG","DETLI.mgperkg","LMQNT","UNCRT","n_bycountry"
1122,"Ireland",1993,1993-11-24,51.72716667,-9.543,"Mytilus edulis",50,"SB",0.24,"Cd","W","",0.007,NA,NA,986
1123,"Ireland",1993,1993-05-04,53.59766667,-9.77366667,"Mytilus edulis",50,"SB",0.11,"Cd","W","",0.007,NA,NA,986
1124,"Ireland",1993,1993-10-23,51.83033333,-8.30083333,"Mytilus edulis",50,"SB",0.2,"Cd","W","",0.007,NA,NA,986
1125,"Ireland",1993,1993-10-23,51.85133333,-8.21666667,"Mytilus edulis",50,"SB",0.07,"Cd","W","",0.007,NA,NA,986
1126,"Ireland",1993,1993-10-23,51.88833333,-8.30416667,"Mytilus edulis",50,"SB",0.21,"Cd","W","",0.007,NA,NA,986
1127,"Ireland",1993,1993-10-23,51.8835,-8.2675,"Mytilus edulis",50,"SB",0.12,"Cd","W","",0.007,NA,NA,986
1404,"Norway",1992,1992-08-27,66.29333333,12.83583333,"Mytilus edulis",50,"SB",0.18,"Cd","W","",0.01,NA,NA,2927
1407,"Norway",1992,1992-08-27,66.71,13.26333333,"Mytilus edulis",20,"SB",0.21,"Cd","W","",0.01,NA,NA,2927
1412,"Norway",1992,1992-08-26,67.66466667,14.74283333,"Mytilus edulis",20,"SB",0.26,"Cd","W","",0.01,NA,NA,2927
1415,"Norway",1992,1992-08-26,68.005,15.09333333,"Mytilus edulis",50,"SB",0.23,"Cd","W","",0.01,NA,NA,2927
1416,"Norway",1992,1992-08-26,68.005,15.09333333,"Mytilus edulis",20,"SB",0.24,"Cd","W","",0.01,NA,NA,2927
1417,"Norway",1992,1992-08-26,68.005,15.09333333,"Mytilus edulis",20,"SB",0.23,"Cd","W","",0.01,NA,NA,2927
1418,"Norway",1992,1992-08-26,68.005,15.09333333,"Mytilus edulis",20,"SB",0.23,"Cd","W","",0.01,NA,NA,2927
1419,"Norway",1992,1992-08-26,68.005,15.09333333,"Mytilus edulis",94,"SB",0.24,"Cd","W","",0.01,NA,NA,2927
1420,"Norway",1992,1992-08-26,68.005,15.09333333,"Mytilus edulis",50,"SB",0.23,"Cd","W","",0.01,NA,NA,2927
1421,"Norway",1992,1992-08-25,68.1575,14.65333333,"Mytilus edulis",20,"SB",0.18,"Cd","W","",0.01,NA,NA,2927
1422,"Norway",1992,1992-08-25,68.1575,14.65333333,"Mytilus edulis",20,"SB",0.2,"Cd","W","",0.01,NA,NA,2927
1423,"Norway",1992,1992-08-25,68.1575,14.65333333,"Mytilus edulis",20,"SB",0.18,"Cd","W","",0.01,NA,NA,2927
1424,"Norway",1992,1992-08-30,63.46183333,9.90716667,"Mytilus edulis",50,"SB",0.18,"Cd","W","",0.01,NA,NA,2927
1425,"Norway",1992,1992-08-30,63.3465,9.95716667,"Mytilus edulis",100,"SB",0.35,"Cd","W","",0.01,NA,NA,2927
1426,"Norway",1992,1992-08-30,63.3465,9.95716667,"Mytilus edulis",50,"SB",0.31,"Cd","W","",0.01,NA,NA,2927
1427,"Norway",1992,1992-08-29,64.04233333,10.02083333,"Mytilus edulis",50,"SB",0.16,"Cd","W","",0.01,NA,NA,2927
1428,"Norway",1992,1992-08-29,64.39466667,10.48333333,"Mytilus edulis",20,"SB",0.21,"Cd","W","",0.01,NA,NA,2927
1429,"Norway",1992,1992-08-29,64.04233333,10.02083333,"Mytilus edulis",20,"SB",0.15,"Cd","W","",0.01,NA,NA,2927
1430,"Norway",1992,1992-08-29,64.39466667,10.48333333,"Mytilus edulis",20,"SB",0.19,"Cd","W","",0.01,NA,NA,2927
1431,"Norway",1992,1992-08-29,64.39466667,10.48333333,"Mytilus edulis",20,"SB",0.2,"Cd","W","",0.01,NA,NA,2927
1432,"Norway",1992,1992-08-29,64.04233333,10.02083333,"Mytilus edulis",100,"SB",0.18,"Cd","W","",0.01,NA,NA,2927
1433,"Norway",1992,1992-08-29,64.04233333,10.02083333,"Mytilus edulis",50,"SB",0.16,"Cd","W","",0.01,NA,NA,2927
1438,"Norway",1992,1992-08-31,63.35266667,8.15716667,"Mytilus edulis",20,"SB",0.3,"Cd","W","",0.01,NA,NA,2927
1439,"Norway",1992,1992-08-31,63.35266667,8.15716667,"Mytilus edulis",20,"SB",0.28,"Cd","W","",0.01,NA,NA,2927
1440,"Norway",1992,1992-08-31,63.35266667,8.15716667,"Mytilus edulis",20,"SB",0.22,"Cd","W","",0.01,NA,NA,2927
1441,"Norway",1992,1992-08-29,64.04233333,10.02083333,"Mytilus edulis",20,"SB",0.16,"Cd","W","",0.01,NA,NA,2927
1442,"Norway",1992,1992-08-29,64.04233333,10.02083333,"Mytilus edulis",20,"SB",0.16,"Cd","W","",0.01,NA,NA,2927
1443,"Norway",1992,1992-09-06,60.2205,6.602,"Mytilus edulis",100,"SB",4.76,"Cd","W","",0.01,NA,NA,2927
1444,"Norway",1992,1992-09-06,60.2205,6.602,"Mytilus edulis",50,"SB",5.58,"Cd","W","",0.01,NA,NA,2927
1445,"Norway",1992,1992-09-06,60.2205,6.602,"Mytilus edulis",50,"SB",8.27,"Cd","W","",0.01,NA,NA,2927
1446,"Norway",1992,1992-08-30,63.3465,9.95716667,"Mytilus edulis",20,"SB",0.28,"Cd","W","",0.01,NA,NA,2927
1447,"Norway",1992,1992-09-05,60.42083333,6.40533333,"Mytilus edulis",50,"SB",1.67,"Cd","W","",0.01,NA,NA,2927
1448,"Norway",1992,1992-09-05,60.42083333,6.40533333,"Mytilus edulis",50,"SB",2.72,"Cd","W","",0.01,NA,NA,2927
1449,"Norway",1992,1992-09-05,60.42083333,6.40533333,"Mytilus edulis",50,"SB",2.75,"Cd","W","",0.01,NA,NA,2927
1450,"Norway",1992,1992-08-28,65.6445,12.0045,"Mytilus edulis",20,"SB",0.16,"Cd","W","",0.01,NA,NA,2927
1451,"Norway",1992,1992-08-28,65.6445,12.0045,"Mytilus edulis",20,"SB",0.14,"Cd","W","",0.01,NA,NA,2927
1452,"Norway",1992,1992-08-27,66.71,13.26333333,"Mytilus edulis",20,"SB",0.24,"Cd","W","",0.01,NA,NA,2927
1453,"Norway",1992,1992-08-27,66.71,13.26333333,"Mytilus edulis",20,"SB",0.23,"Cd","W","",0.01,NA,NA,2927
1454,"Norway",1992,1992-11-06,59.48816667,10.498,"Mytilus edulis",50,"SB",0.22,"Cd","W","",0.01,NA,NA,2927
1455,"Norway",1992,1992-11-06,59.48816667,10.498,"Mytilus edulis",50,"SB",0.25,"Cd","W","",0.01,NA,NA,2927
1456,"Norway",1992,1992-11-06,59.48816667,10.498,"Mytilus edulis",100,"SB",0.21,"Cd","W","",0.01,NA,NA,2927
1457,"Norway",1992,1992-11-02,59.85133333,10.58866667,"Mytilus edulis",50,"SB",0.27,"Cd","W","",0.01,NA,NA,2927
1458,"Norway",1992,1992-08-26,67.66466667,14.74283333,"Mytilus edulis",20,"SB",0.24,"Cd","W","",0.01,NA,NA,2927
1459,"Norway",1992,1992-08-26,67.66466667,14.74283333,"Mytilus edulis",20,"SB",0.23,"Cd","W","",0.01,NA,NA,2927
1460,"Norway",1992,1992-08-27,66.29333333,12.83583333,"Mytilus edulis",20,"SB",0.18,"Cd","W","",0.01,NA,NA,2927
1461,"Norway",1992,1992-08-27,66.29333333,12.83583333,"Mytilus edulis",100,"SB",0.18,"Cd","W","",0.01,NA,NA,2927
1462,"Norway",1992,1992-08-27,66.29333333,12.83583333,"Mytilus edulis",50,"SB",0.19,"Cd","W","",0.01,NA,NA,2927
1463,"Norway",1992,1992-08-27,66.29333333,12.83583333,"Mytilus edulis",20,"SB",0.18,"Cd","W","",0.01,NA,NA,2927
1464,"Norway",1992,1992-08-27,66.29333333,12.83583333,"Mytilus edulis",20,"SB",0.18,"Cd","W","",0.01,NA,NA,2927
1465,"Norway",1992,1992-10-21,58.73083333,9.272,"Mytilus edulis",50,"SB",0.18,"Cd","W","",0.01,NA,NA,2927
1466,"Norway",1992,1992-08-30,63.45,10.21,"Mytilus edulis",50,"SB",0.26,"Cd","W","",0.01,NA,NA,2927
1467,"Norway",1992,1992-08-30,63.45,10.21,"Mytilus edulis",20,"SB",0.21,"Cd","W","",0.01,NA,NA,2927
1468,"Norway",1992,1992-10-21,58.73083333,9.272,"Mytilus edulis",50,"SB",0.2,"Cd","W","",0.01,NA,NA,2927
1469,"Norway",1992,1992-09-05,59.98033333,5.7515,"Mytilus edulis",20,"SB",0.75,"Cd","W","",0.01,NA,NA,2927
1470,"Norway",1992,1992-09-05,59.98033333,5.7515,"Mytilus edulis",20,"SB",0.73,"Cd","W","",0.01,NA,NA,2927
1471,"Norway",1992,1992-11-12,59.02333333,9.75366667,"Mytilus edulis",50,"SB",0.28,"Cd","W","",0.01,NA,NA,2927
1472,"Norway",1992,1992-11-12,59.02333333,9.75366667,"Mytilus edulis",50,"SB",0.34,"Cd","W","",0.01,NA,NA,2927
1473,"Norway",1992,1992-10-21,58.73083333,9.272,"Mytilus edulis",50,"SB",0.14,"Cd","W","",0.01,NA,NA,2927
1474,"Norway",1992,1992-09-05,59.98033333,5.7515,"Mytilus edulis",50,"SB",0.94,"Cd","W","",0.01,NA,NA,2927
1475,"Norway",1992,1992-11-12,59.02333333,9.75366667,"Mytilus edulis",100,"SB",0.26,"Cd","W","",0.01,NA,NA,2927
1476,"Norway",1992,1992-08-28,65.6445,12.0045,"Mytilus edulis",20,"SB",0.14,"Cd","W","",0.01,NA,NA,2927
1477,"Norway",1992,1992-09-05,60.24233333,6.15266667,"Mytilus edulis",50,"SB",0.78,"Cd","W","",0.01,NA,NA,2927
1478,"Norway",1992,1992-09-05,60.24233333,6.15266667,"Mytilus edulis",100,"SB",0.91,"Cd","W","",0.01,NA,NA,2927
1479,"Norway",1992,1992-09-05,60.24233333,6.15266667,"Mytilus edulis",50,"SB",0.87,"Cd","W","",0.01,NA,NA,2927
1480,"Norway",1992,1992-09-05,60.38716667,6.689,"Mytilus edulis",50,"SB",3.03,"Cd","W","",0.01,NA,NA,2927
1481,"Norway",1992,1992-09-05,60.38716667,6.689,"Mytilus edulis",50,"SB",5.87,"Cd","W","",0.01,NA,NA,2927
1482,"Norway",1992,1992-09-05,60.38716667,6.689,"Mytilus edulis",50,"SB",4.24,"Cd","W","",0.01,NA,NA,2927
1483,"Norway",1992,1992-11-06,59.02716667,10.5255,"Mytilus edulis",100,"SB",0.24,"Cd","W","",0.01,NA,NA,2927
1484,"Norway",1992,1992-11-06,59.02716667,10.5255,"Mytilus edulis",50,"SB",0.28,"Cd","W","",0.01,NA,NA,2927
1485,"Norway",1992,1992-11-06,59.02716667,10.5255,"Mytilus edulis",50,"SB",0.27,"Cd","W","",0.01,NA,NA,2927
1486,"Norway",1992,1992-09-06,60.09666667,6.53283333,"Mytilus edulis",50,"SB",5.25,"Cd","W","",0.01,NA,NA,2927
1487,"Norway",1992,1992-09-06,60.09666667,6.53283333,"Mytilus edulis",50,"SB",5.3,"Cd","W","",0.01,NA,NA,2927
1488,"Norway",1992,1992-09-06,60.09666667,6.53283333,"Mytilus edulis",50,"SB",5.57,"Cd","W","",0.01,NA,NA,2927
1489,"Norway",1992,1992-11-06,59.62233333,10.64816667,"Mytilus edulis",100,"SB",0.18,"Cd","W","",0.01,NA,NA,2927
1490,"Norway",1992,1992-11-06,59.62233333,10.64816667,"Mytilus edulis",50,"SB",0.2,"Cd","W","",0.01,NA,NA,2927
1491,"Norway",1992,1992-11-06,59.71333333,10.55516667,"Mytilus edulis",50,"SB",0.24,"Cd","W","",0.01,NA,NA,2927
1492,"Norway",1992,1992-11-06,59.71333333,10.55516667,"Mytilus edulis",50,"SB",0.18,"Cd","W","",0.01,NA,NA,2927
1493,"Norway",1992,1992-11-06,59.71333333,10.55516667,"Mytilus edulis",50,"SB",0.22,"Cd","W","",0.01,NA,NA,2927
1494,"Norway",1992,1992-11-06,59.62233333,10.64816667,"Mytilus edulis",50,"SB",0.18,"Cd","W","",0.01,NA,NA,2927
1495,"Norway",1992,1992-11-02,59.906,10.64333333,"Mytilus edulis",50,"SB",0.34,"Cd","W","",0.01,NA,NA,2927
1496,"Norway",1992,1992-11-02,59.906,10.64333333,"Mytilus edulis",50,"SB",0.37,"Cd","W","",0.01,NA,NA,2927
1497,"Norway",1992,1992-09-02,61.87666667,5.22166667,"Mytilus edulis",20,"SB",0.17,"Cd","W","",0.01,NA,NA,2927
1498,"Norway",1992,1992-09-02,62.20333333,5.42083333,"Mytilus edulis",20,"SB",0.19,"Cd","W","",0.01,NA,NA,2927
1499,"Norway",1992,1992-09-02,62.20333333,5.42083333,"Mytilus edulis",20,"SB",0.17,"Cd","W","",0.01,NA,NA,2927
1500,"Norway",1992,1992-11-02,59.90533333,10.73633333,"Mytilus edulis",45,"SB",0.26,"Cd","W","",0.01,NA,NA,2927
1501,"Norway",1992,1992-11-02,59.90533333,10.73633333,"Mytilus edulis",45,"SB",0.28,"Cd","W","",0.01,NA,NA,2927
1502,"Norway",1992,1992-11-02,59.85133333,10.58866667,"Mytilus edulis",50,"SB",0.23,"Cd","W","",0.01,NA,NA,2927
1503,"Norway",1992,1992-11-02,59.87816667,10.75766667,"Mytilus edulis",50,"SB",0.21,"Cd","W","",0.01,NA,NA,2927
1504,"Norway",1992,1992-11-02,59.87816667,10.75766667,"Mytilus edulis",50,"SB",0.2,"Cd","W","",0.01,NA,NA,2927
1505,"Norway",1992,1992-11-02,59.85133333,10.58866667,"Mytilus edulis",97,"SB",0.22,"Cd","W","",0.01,NA,NA,2927
1506,"Norway",1992,1992-09-01,62.25166667,5.864,"Mytilus edulis",20,"SB",0.22,"Cd","W","",0.01,NA,NA,2927
1507,"Norway",1992,1992-09-01,62.25166667,5.864,"Mytilus edulis",20,"SB",0.22,"Cd","W","",0.01,NA,NA,2927
1508,"Norway",1992,1992-09-01,62.25166667,5.864,"Mytilus edulis",20,"SB",0.2,"Cd","W","",0.01,NA,NA,2927
1509,"Norway",1992,1992-09-01,62.25166667,5.864,"Mytilus edulis",20,"SB",0.19,"Cd","W","",0.01,NA,NA,2927
1510,"Norway",1992,1992-09-01,62.25166667,5.864,"Mytilus edulis",20,"SB",0.2,"Cd","W","",0.01,NA,NA,2927
1511,"Norway",1992,1992-09-03,61.37,4.88,"Mytilus edulis",20,"SB",0.22,"Cd","W","",0.01,NA,NA,2927
1512,"Norway",1992,1992-09-03,61.37,4.88,"Mytilus edulis",20,"SB",0.19,"Cd","W","",0.01,NA,NA,2927
1513,"Norway",1992,1992-09-03,61.37,4.88,"Mytilus edulis",20,"SB",0.21,"Cd","W","",0.01,NA,NA,2927
1514,"Norway",1992,1992-11-02,59.88033333,10.71183333,"Mytilus edulis",50,"SB",0.25,"Cd","W","",0.01,NA,NA,2927
1515,"Norway",1992,1992-11-02,59.88033333,10.71183333,"Mytilus edulis",100,"SB",0.22,"Cd","W","",0.01,NA,NA,2927
1516,"Norway",1992,1992-11-02,59.88033333,10.71183333,"Mytilus edulis",50,"SB",0.22,"Cd","W","",0.01,NA,NA,2927
1517,"Norway",1992,1992-09-06,59.58666667,5.14166667,"Mytilus edulis",100,"SB",0.22,"Cd","W","",0.01,NA,NA,2927
1518,"Norway",1992,1992-09-06,59.58666667,5.14166667,"Mytilus edulis",50,"SB",0.2,"Cd","W","",0.01,NA,NA,2927
1519,"Norway",1992,1992-09-06,59.58666667,5.14166667,"Mytilus edulis",50,"SB",0.2,"Cd","W","",0.01,NA,NA,2927
1546,"Norway",1992,1992-09-02,61.87666667,5.22166667,"Mytilus edulis",20,"SB",0.16,"Cd","W","",0.01,NA,NA,2927
1547,"Norway",1992,1992-09-02,61.87666667,5.22166667,"Mytilus edulis",20,"SB",0.17,"Cd","W","",0.01,NA,NA,2927
1548,"Norway",1992,1992-09-02,61.87666667,5.22166667,"Mytilus edulis",100,"SB",0.21,"Cd","W","",0.01,NA,NA,2927
1549,"Norway",1992,1992-09-02,61.87666667,5.22166667,"Mytilus edulis",50,"SB",0.2,"Cd","W","",0.01,NA,NA,2927
1550,"Norway",1992,1992-09-02,61.87666667,5.22166667,"Mytilus edulis",50,"SB",0.19,"Cd","W","",0.01,NA,NA,2927
1571,"Norway",1993,1993-08-29,65.6445,12.0045,"Mytilus edulis",20,"SB",0.17,"Cd","W","",0.05,NA,NA,2927
1572,"Norway",1993,1993-08-29,65.6445,12.0045,"Mytilus edulis",20,"SB",0.17,"Cd","W","",0.05,NA,NA,2927
1573,"Norway",1993,1993-08-29,65.6445,12.0045,"Mytilus edulis",20,"SB",0.18,"Cd","W","",0.05,NA,NA,2927
1574,"Norway",1993,1993-08-31,64.39466667,10.48333333,"Mytilus edulis",20,"SB",0.14,"Cd","W","",0.05,NA,NA,2927
1575,"Norway",1993,1993-08-31,64.39466667,10.48333333,"Mytilus edulis",21,"SB",0.12,"Cd","W","",0.05,NA,NA,2927
1576,"Norway",1993,1993-08-31,64.39466667,10.48333333,"Mytilus edulis",20,"SB",0.15,"Cd","W","",0.05,NA,NA,2927
1577,"Norway",1993,1993-08-26,68.005,15.09333333,"Mytilus edulis",20,"SB",0.26,"Cd","W","",0.05,NA,NA,2927
1578,"Norway",1993,1993-08-26,68.005,15.09333333,"Mytilus edulis",20,"SB",0.26,"Cd","W","",0.05,NA,NA,2927
1579,"Norway",1993,1993-08-31,64.04233333,10.02083333,"Mytilus edulis",20,"SB",0.14,"Cd","W","",0.05,NA,NA,2927
1580,"Norway",1993,1993-08-31,64.04233333,10.02083333,"Mytilus edulis",20,"SB",0.13,"Cd","W","",0.05,NA,NA,2927
1581,"Norway",1993,1993-08-26,68.005,15.09333333,"Mytilus edulis",20,"SB",0.29,"Cd","W","",0.05,NA,NA,2927
1582,"Norway",1993,1993-09-13,58.73083333,9.272,"Mytilus edulis",50,"SB",0.26,"Cd","W","",0.05,NA,NA,2927
1583,"Norway",1993,1993-09-13,58.73083333,9.272,"Mytilus edulis",50,"SB",0.3,"Cd","W","",0.05,NA,NA,2927
1584,"Norway",1993,1993-09-13,58.73083333,9.272,"Mytilus edulis",50,"SB",0.28,"Cd","W","",0.05,NA,NA,2927
1585,"Norway",1993,1993-09-06,59.98033333,5.7515,"Mytilus edulis",20,"SB",0.45,"Cd","W","",0.05,NA,NA,2927
1586,"Norway",1993,1993-09-13,59.02333333,9.75366667,"Mytilus edulis",50,"SB",0.26,"Cd","W","",0.05,NA,NA,2927
1587,"Norway",1993,1993-09-10,58.051,6.88666667,"Mytilus edulis",50,"SB",0.24,"Cd","W","",0.05,NA,NA,2927
1588,"Norway",1993,1993-09-10,58.051,6.88666667,"Mytilus edulis",50,"SB",0.26,"Cd","W","",0.05,NA,NA,2927
1589,"Norway",1993,1993-08-26,68.1575,14.65333333,"Mytilus edulis",20,"SB",0.2,"Cd","W","",0.05,NA,NA,2927
1590,"Norway",1993,1993-08-26,68.1575,14.65333333,"Mytilus edulis",20,"SB",0.2,"Cd","W","",0.05,NA,NA,2927
1591,"Norway",1993,1993-08-28,66.29333333,12.83583333,"Mytilus edulis",20,"SB",0.18,"Cd","W","",0.05,NA,NA,2927
1592,"Norway",1993,1993-08-28,66.29333333,12.83583333,"Mytilus edulis",20,"SB",0.18,"Cd","W","",0.05,NA,NA,2927
1593,"Norway",1993,1993-08-28,66.29333333,12.83583333,"Mytilus edulis",20,"SB",0.19,"Cd","W","",0.05,NA,NA,2927
1594,"Norway",1993,1993-08-26,68.1575,14.65333333,"Mytilus edulis",20,"SB",0.18,"Cd","W","",0.05,NA,NA,2927
1595,"Norway",1993,1993-09-01,63.46183333,9.90716667,"Mytilus edulis",50,"SB",0.19,"Cd","W","",0.05,NA,NA,2927
1596,"Norway",1993,1993-09-01,63.45,10.21,"Mytilus edulis",50,"SB",0.17,"Cd","W","",0.05,NA,NA,2927
1597,"Norway",1993,1993-09-01,63.45,10.21,"Mytilus edulis",50,"SB",0.18,"Cd","W","",0.05,NA,NA,2927
1598,"Norway",1993,1993-08-25,67.66466667,14.74283333,"Mytilus edulis",20,"SB",0.37,"Cd","W","",0.05,NA,NA,2927
1599,"Norway",1993,1993-08-28,66.71,13.26333333,"Mytilus edulis",20,"SB",0.29,"Cd","W","",0.05,NA,NA,2927
1600,"Norway",1993,1993-08-25,67.66466667,14.74283333,"Mytilus edulis",20,"SB",0.29,"Cd","W","",0.05,NA,NA,2927
1601,"Norway",1993,1993-08-25,67.66466667,14.74283333,"Mytilus edulis",20,"SB",0.28,"Cd","W","",0.05,NA,NA,2927
1602,"Norway",1993,1993-08-28,66.71,13.26333333,"Mytilus edulis",20,"SB",0.27,"Cd","W","",0.05,NA,NA,2927
1603,"Norway",1993,1993-08-28,66.71,13.26333333,"Mytilus edulis",20,"SB",0.29,"Cd","W","",0.05,NA,NA,2927
1604,"Norway",1993,1993-09-01,63.35266667,8.15716667,"Mytilus edulis",20,"SB",0.26,"Cd","W","",0.05,NA,NA,2927
1605,"Norway",1993,1993-09-01,63.35266667,8.15716667,"Mytilus edulis",20,"SB",0.22,"Cd","W","",0.05,NA,NA,2927
1606,"Norway",1993,1993-09-01,63.35266667,8.15716667,"Mytilus edulis",20,"SB",0.26,"Cd","W","",0.05,NA,NA,2927
1607,"Norway",1993,1993-09-01,63.3465,9.95716667,"Mytilus edulis",50,"SB",0.31,"Cd","W","",0.05,NA,NA,2927
1608,"Norway",1993,1993-09-01,63.3465,9.95716667,"Mytilus edulis",54,"SB",0.38,"Cd","W","",0.05,NA,NA,2927
1609,"Norway",1993,1993-08-31,64.04233333,10.02083333,"Mytilus edulis",20,"SB",0.12,"Cd","W","",0.05,NA,NA,2927
1610,"Norway",1993,1993-09-06,60.09666667,6.53283333,"Mytilus edulis",50,"SB",1.89,"Cd","W","",0.05,NA,NA,2927
1611,"Norway",1993,1993-09-01,63.3465,9.95716667,"Mytilus edulis",50,"SB",0.3,"Cd","W","",0.05,NA,NA,2927
1612,"Norway",1993,1993-09-07,60.24233333,6.15266667,"Mytilus edulis",50,"SB",1.18,"Cd","W","",0.05,NA,NA,2927
1613,"Norway",1993,1993-09-07,60.38716667,6.689,"Mytilus edulis",50,"SB",1.94,"Cd","W","",0.05,NA,NA,2927
1614,"Norway",1993,1993-09-13,59.02333333,9.75366667,"Mytilus edulis",50,"SB",0.36,"Cd","W","",0.05,NA,NA,2927
1615,"Norway",1993,1993-09-13,59.02333333,9.75366667,"Mytilus edulis",50,"SB",0.35,"Cd","W","",0.05,NA,NA,2927
1616,"Norway",1993,1993-09-15,59.62233333,10.64816667,"Mytilus edulis",50,"SB",0.21,"Cd","W","",0.05,NA,NA,2927
1617,"Norway",1993,1993-09-15,59.62233333,10.64816667,"Mytilus edulis",50,"SB",0.24,"Cd","W","",0.05,NA,NA,2927
1618,"Norway",1993,1993-09-15,59.62233333,10.64816667,"Mytilus edulis",50,"SB",0.19,"Cd","W","",0.05,NA,NA,2927
1619,"Norway",1993,1993-09-06,60.2205,6.602,"Mytilus edulis",50,"SB",5.12,"Cd","W","",0.05,NA,NA,2927
1620,"Norway",1993,1993-09-06,60.2205,6.602,"Mytilus edulis",50,"SB",5.61,"Cd","W","",0.05,NA,NA,2927
1621,"Norway",1993,1993-09-06,60.42083333,6.40533333,"Mytilus edulis",50,"SB",1.34,"Cd","W","",0.05,NA,NA,2927
1622,"Norway",1993,1993-09-06,60.2205,6.602,"Mytilus edulis",50,"SB",6.41,"Cd","W","",0.05,NA,NA,2927
1623,"Norway",1993,1993-09-06,60.42083333,6.40533333,"Mytilus edulis",50,"SB",1.02,"Cd","W","",0.05,NA,NA,2927
1624,"Norway",1993,1993-09-03,62.2515,5.8665,"Mytilus edulis",20,"SB",0.22,"Cd","W","",0.05,NA,NA,2927
1625,"Norway",1993,1993-09-03,62.2515,5.8665,"Mytilus edulis",20,"SB",0.16,"Cd","W","",0.05,NA,NA,2927
1626,"Norway",1993,1993-09-15,59.88033333,10.71183333,"Mytilus edulis",50,"SB",0.22,"Cd","W","",0.05,NA,NA,2927
1627,"Norway",1993,1993-09-15,59.88033333,10.71183333,"Mytilus edulis",50,"SB",0.26,"Cd","W","",0.05,NA,NA,2927
1628,"Norway",1993,1993-09-14,59.48816667,10.498,"Mytilus edulis",50,"SB",0.22,"Cd","W","",0.05,NA,NA,2927
1629,"Norway",1993,1993-09-07,59.58666667,5.14166667,"Mytilus edulis",50,"SB",0.17,"Cd","W","",0.05,NA,NA,2927
1630,"Norway",1993,1993-09-07,59.58666667,5.14166667,"Mytilus edulis",50,"SB",0.23,"Cd","W","",0.05,NA,NA,2927
1631,"Norway",1993,1993-09-07,59.58666667,5.14166667,"Mytilus edulis",50,"SB",0.19,"Cd","W","",0.05,NA,NA,2927
1632,"Norway",1993,1993-09-07,60.38716667,6.689,"Mytilus edulis",50,"SB",2.16,"Cd","W","",0.05,NA,NA,2927
1633,"Norway",1993,1993-09-07,60.24233333,6.15266667,"Mytilus edulis",50,"SB",1.16,"Cd","W","",0.05,NA,NA,2927
1634,"Norway",1993,1993-09-07,60.38716667,6.689,"Mytilus edulis",50,"SB",1.39,"Cd","W","",0.05,NA,NA,2927
1635,"Norway",1993,1993-09-07,60.24233333,6.15266667,"Mytilus edulis",50,"SB",0.88,"Cd","W","",0.05,NA,NA,2927
1636,"Norway",1993,1993-09-13,59.02716667,10.5255,"Mytilus edulis",50,"SB",0.18,"Cd","W","",0.05,NA,NA,2927
1637,"Norway",1993,1993-09-13,59.02716667,10.5255,"Mytilus edulis",50,"SB",0.17,"Cd","W","",0.05,NA,NA,2927
1638,"Norway",1993,1993-09-13,59.02716667,10.5255,"Mytilus edulis",50,"SB",0.17,"Cd","W","",0.05,NA,NA,2927
1639,"Norway",1993,1993-09-03,62.2515,5.8665,"Mytilus edulis",20,"SB",0.19,"Cd","W","",0.05,NA,NA,2927
1640,"Norway",1993,1993-09-15,59.88033333,10.71183333,"Mytilus edulis",50,"SB",0.2,"Cd","W","",0.05,NA,NA,2927
1641,"Norway",1993,1993-09-14,59.48816667,10.498,"Mytilus edulis",50,"SB",0.22,"Cd","W","",0.05,NA,NA,2927
1642,"Norway",1993,1993-09-14,59.48816667,10.498,"Mytilus edulis",50,"SB",0.26,"Cd","W","",0.05,NA,NA,2927
1643,"Norway",1993,1993-09-05,61.37,4.88,"Mytilus edulis",20,"SB",0.2,"Cd","W","",0.05,NA,NA,2927
1644,"Norway",1993,1993-09-05,61.37,4.88,"Mytilus edulis",20,"SB",0.19,"Cd","W","",0.05,NA,NA,2927
1645,"Norway",1993,1993-09-05,61.37,4.88,"Mytilus edulis",20,"SB",0.23,"Cd","W","",0.05,NA,NA,2927
1646,"Norway",1993,1993-09-10,58.051,6.88666667,"Mytilus edulis",50,"SB",0.25,"Cd","W","",0.05,NA,NA,2927
1647,"Norway",1993,1993-09-04,61.87666667,5.22166667,"Mytilus edulis",20,"SB",0.2,"Cd","W","",0.05,NA,NA,2927
1648,"Norway",1993,1993-09-04,61.87666667,5.22166667,"Mytilus edulis",20,"SB",0.22,"Cd","W","",0.05,NA,NA,2927
1649,"Norway",1993,1993-09-04,61.87666667,5.22166667,"Mytilus edulis",20,"SB",0.24,"Cd","W","",0.05,NA,NA,2927
1650,"Germany",1996,1996-11-29,53.93333333,8.63333333,"Mytilus edulis",16,"SB",0.16,"Cd","W","",0.01,NA,NA,224
1652,"Germany",1996,1996-11-29,53.93333333,8.63333333,"Mytilus edulis",40,"SB",0.18,"Cd","W","",0.01,NA,NA,224
1654,"Germany",1996,1996-11-29,53.93333333,8.63333333,"Mytilus edulis",30,"SB",0.16,"Cd","W","",0.01,NA,NA,224
1656,"Germany",1996,1996-11-29,53.93333333,8.63333333,"Mytilus edulis",16,"SB",0.16,"Cd","W","",0.01,NA,NA,224
